,Year,Team,Week,RankDiff,OppTeam,Rank,PrevRank
9990,2016,Pittsburgh,12,-17,Duke,30,33
9991,2016,Pittsburgh,13,-20,Syracuse,24,30
9992,2016,Pittsburgh,15,-28,Northwestern,31,22
9993,2016,Purdue,1,0,Eastern Kentucky,50,50
9994,2016,Purdue,2,0,Cincinnati,50,50
9995,2016,Purdue,3,0,na ,50,50
9996,2016,Purdue,4,0,Nevada,50,50
9997,2016,Purdue,5,10,Maryland,50,50
9998,2016,Purdue,6,0,Illinois,50,50
9999,2016,Purdue,7,12,Iowa,50,50
10000,2016,Purdue,8,42,Nebraska,50,50
10001,2016,Purdue,9,26,Penn State,50,50
10002,2016,Purdue,10,0,Minnesota,50,50
10003,2016,Purdue,11,0,Northwestern,50,50
10004,2016,Purdue,12,44,Wisconsin,50,50
10005,2016,Purdue,13,0,Indiana,50,50
10006,2016,Rice,1,10,Western Kentucky,50,50
10007,2016,Rice,2,0,Army,50,50
10008,2016,Rice,3,29,Baylor,50,50
10009,2016,Rice,4,0,North Texas,50,50
10010,2016,Rice,5,0,Southern Miss,50,50
10011,2016,Rice,6,0,na ,50,50
10012,2016,Rice,7,0,UTSA,50,50
10013,2016,Rice,8,0,Prairie View A&M,50,50
10014,2016,Rice,9,0,Louisiana Tech,50,50
10015,2016,Rice,10,0,Florida Atlantic,50,50
10016,2016,Rice,11,0,Charlotte,50,50
10017,2016,Rice,12,0,UTEP,50,50
10018,2016,Rice,13,24,Stanford,50,50
10019,2016,Rutgers,1,36,Washington,50,50
10020,2016,Rutgers,2,0,Howard,50,50
10021,2016,Rutgers,3,0,New Mexico,50,50
10022,2016,Rutgers,4,20,Iowa,50,50
10023,2016,Rutgers,5,48,Ohio State,50,50
10024,2016,Rutgers,6,46,Michigan,50,50
10025,2016,Rutgers,7,0,Illinois,50,50
10026,2016,Rutgers,8,0,Minnesota,50,50
10027,2016,Rutgers,9,0,na ,50,50
10028,2016,Rutgers,10,0,Indiana,50,50
10029,2016,Rutgers,11,0,Michigan State,50,50
10030,2016,Rutgers,12,41,Penn State,50,50
10031,2016,Rutgers,13,0,Maryland,50,50
10032,2016,San Diego State,1,-19,New Hampshire,30,31
10033,2016,San Diego State,2,-20,California,28,30
10034,2016,San Diego State,3,-22,Northern Illinois,22,28
10035,2016,San Diego State,4,-28,na ,19,22
10036,2016,San Diego State,5,-31,South Alabama,36,19
10037,2016,San Diego State,6,-14,UNLV,40,36
10038,2016,San Diego State,7,-10,Fresno State,37,40
10039,2016,San Diego State,8,-13,San Jose State,33,37
10040,2016,San Diego State,9,-17,Utah State,28,33
10041,2016,San Diego State,10,-22,Hawaii,28,28
10042,2016,San Diego State,11,-22,Nevada,24,28
10043,2016,San Diego State,12,-26,Wyoming,50,24
10044,2016,San Diego State,13,0,Colorado State,50,50
10045,2016,San Diego State,14,0,Wyoming,34,50
10046,2016,San Diego State,15,8,Houston,25,34
10047,2016,San Jose State,1,0,Tulsa,50,50
10048,2016,San Jose State,2,0,Portland State,50,50
10049,2016,San Jose State,3,23,Utah,50,50
10050,2016,San Jose State,4,0,Iowa State,50,50
10051,2016,San Jose State,5,0,New Mexico,50,50
10052,2016,San Jose State,6,0,Hawaii,50,50
10053,2016,San Jose State,7,0,Nevada,50,50
10054,2016,San Jose State,8,13,San Diego State,50,50
10055,2016,San Jose State,9,0,UNLV,50,50
10056,2016,San Jose State,10,26,Boise State,50,50
10057,2016,San Jose State,11,0,na ,50,50
10058,2016,San Jose State,12,0,Air Force,50,50
10059,2016,San Jose State,13,0,Fresno State,50,50
10060,2016,SMU,1,0,North Texas,50,50
10061,2016,SMU,2,27,Baylor,50,50
10062,2016,SMU,3,0,Liberty,50,50
10063,2016,SMU,4,24,TCU,50,50
10064,2016,SMU,5,0,Temple,50,50
10065,2016,SMU,6,0,Tulsa,50,50
10066,2016,SMU,7,0,na ,50,50
10067,2016,SMU,8,39,Houston,34,50
10068,2016,SMU,9,-16,Tulane,50,34
10069,2016,SMU,10,0,Memphis,50,50
10070,2016,SMU,11,0,East Carolina,50,50
10071,2016,SMU,12,16,South Florida,50,50
10072,2016,SMU,13,22,Navy,50,50
10073,2016,South Alabama,1,0,Mississippi State,50,50
10074,2016,South Alabama,2,0,Georgia Southern,50,50
10075,2016,South Alabama,3,0,Louisiana-Lafayette,50,50
10076,2016,South Alabama,4,0,Nicholls State,50,50
10077,2016,South Alabama,5,31,San Diego State,50,50
10078,2016,South Alabama,6,0,na ,50,50
10079,2016,South Alabama,7,0,Arkansas State,50,50
10080,2016,South Alabama,8,10,Troy,50,50
10081,2016,South Alabama,9,0,Georgia State,50,50
10082,2016,South Alabama,10,0,Louisiana-Monroe,50,50
10083,2016,South Alabama,11,0,na ,50,50
10084,2016,South Alabama,12,0,Presbyterian,50,50
10085,2016,South Alabama,13,0,Idaho,50,50
10086,2016,South Alabama,14,0,New Mexico State,50,50
10087,2016,South Alabama,15,19,Air Force,50,50
10088,2016,South Carolina,1,0,Vanderbilt,50,50
10089,2016,South Carolina,2,0,Mississippi State,50,50
10090,2016,South Carolina,3,0,East Carolina,50,50
10091,2016,South Carolina,4,0,Kentucky,50,50
10092,2016,South Carolina,5,41,Texas A&M,50,50
10093,2016,South Carolina,6,0,Georgia,50,50
10094,2016,South Carolina,7,0,na ,50,50
10095,2016,South Carolina,8,0,Massachusetts,50,50
10096,2016,South Carolina,9,32,Tennessee,50,50
10097,2016,South Carolina,10,0,Missouri,50,50
10098,2016,South Carolina,11,28,Florida,50,50
10099,2016,South Carolina,12,0,Western Carolina,50,50
10100,2016,South Carolina,13,46,Clemson,50,50
10101,2016,South Carolina,15,25,South Florida,50,50
10102,2016,South Florida,1,-9,Towson,50,41
10103,2016,South Florida,2,0,Northern Illinois,50,50
10104,2016,South Florida,3,0,Syracuse,38,50
10105,2016,South Florida,4,25,Florida State,50,38
10106,2016,South Florida,5,0,Cincinnati,38,50
10107,2016,South Florida,6,-12,East Carolina,34,38
10108,2016,South Florida,7,-16,Connecticut,31,34
10109,2016,South Florida,8,-19,Temple,50,31
10110,2016,South Florida,9,28,Navy,31,50
10111,2016,South Florida,10,-19,na ,32,31
10112,2016,South Florida,11,-18,Memphis,34,32
10113,2016,South Florida,12,-16,SMU,31,34
10114,2016,South Florida,13,-19,UCF,25,31
10115,2016,South Florida,15,-25,South Carolina,19,25
10116,2016,USC,1,19,Alabama,50,20
10117,2016,USC,2,0,Utah State,50,50
10118,2016,USC,3,43,Stanford,50,50
10119,2016,USC,4,26,Utah,50,50
10120,2016,USC,5,24,Arizona State,50,50
10121,2016,USC,6,29,Colorado,50,50
10122,2016,USC,7,0,Arizona,35,50
10123,2016,USC,8,-15,na ,31,35
10124,2016,USC,9,-19,California,27,31
10125,2016,USC,10,-23,Oregon,26,27
10126,2016,USC,11,22,Washington,15,26
10127,2016,USC,12,-35,UCLA,12,15
10128,2016,USC,13,-38,Notre Dame,10,12
10129,2016,USC,15,4,Penn State,3,9
10130,2016,Southern Miss,1,0,Kentucky,50,50
10131,2016,Southern Miss,2,0,Savannah State,50,50
10132,2016,Southern Miss,3,0,Troy,50,50
10133,2016,Southern Miss,4,0,UTEP,50,50
10134,2016,Southern Miss,5,0,Rice,50,50
10135,2016,Southern Miss,6,0,UTSA,50,50
10136,2016,Southern Miss,7,21,LSU,50,50
10137,2016,Southern Miss,8,0,na ,50,50
10138,2016,Southern Miss,9,0,Marshall,50,50
10139,2016,Southern Miss,10,0,Charlotte,50,50
10140,2016,Southern Miss,11,0,Old Dominion,50,50
10141,2016,Southern Miss,12,0,North Texas,50,50
10142,2016,Southern Miss,13,0,Louisiana Tech,50,50
10143,2016,Southern Miss,15,0,Louisiana-Lafayette,50,50
10144,2016,Stanford,1,-42,Kansas State,7,8
10145,2016,Stanford,2,-43,na ,7,7
10146,2016,Stanford,3,-43,USC,7,7
10147,2016,Stanford,4,-21,UCLA,7,7
10148,2016,Stanford,5,-3,Washington,15,7
10149,2016,Stanford,6,-35,Washington State,32,15
10150,2016,Stanford,7,-18,Notre Dame,32,32
10151,2016,Stanford,8,6,Colorado,50,32
10152,2016,Stanford,9,0,Arizona,50,50
10153,2016,Stanford,10,0,Oregon State,50,50
10154,2016,Stanford,11,0,Oregon,31,50
10155,2016,Stanford,12,-19,California,26,31
10156,2016,Stanford,13,-24,Rice,17,26
10157,2016,Stanford,15,-34,North Carolina,12,16
10158,2016,Syracuse,1,0,Colgate,50,50
10159,2016,Syracuse,2,37,Louisville,50,50
10160,2016,Syracuse,3,0,South Florida,50,50
10161,2016,Syracuse,4,0,Connecticut,50,50
10162,2016,Syracuse,5,0,Notre Dame,50,50
10163,2016,Syracuse,6,0,Wake Forest,50,50
10164,2016,Syracuse,7,33,Virginia Tech,50,50
10165,2016,Syracuse,8,0,Boston College,50,50
10166,2016,Syracuse,9,0,na ,50,50
10167,2016,Syracuse,10,47,Clemson,50,50
10168,2016,Syracuse,11,0,NC State,50,50
10169,2016,Syracuse,12,33,Florida State,50,50
10170,2016,Syracuse,13,20,Pittsburgh,50,50
10171,2016,TCU,1,-37,South Dakota State,15,13
10172,2016,TCU,2,-35,Arkansas,26,15
10173,2016,TCU,3,-24,Iowa State,26,26
10174,2016,TCU,4,-24,SMU,21,26
10175,2016,TCU,5,-6,Oklahoma,33,21
10176,2016,TCU,6,-17,Kansas,35,33
10177,2016,TCU,7,-15,na ,39,35
10178,2016,TCU,8,27,West Virginia,50,39
10179,2016,TCU,9,0,Texas Tech,50,50
10180,2016,TCU,10,37,Baylor,50,50
10181,2016,TCU,11,0,na ,50,50
10182,2016,TCU,12,37,Oklahoma State,50,50
10183,2016,TCU,13,0,Texas,50,50
10184,2016,TCU,14,0,Kansas State,50,50
10185,2016,TCU,15,0,Georgia ,50,50
10186,2016,Temple,1,0,Army,50,50
10187,2016,Temple,2,0,Stony Brook,50,50
10188,2016,Temple,3,0,Penn State,50,50
10189,2016,Temple,4,0,Charlotte,50,50
10190,2016,Temple,5,0,SMU,50,50
10191,2016,Temple,6,0,Memphis,50,50
10192,2016,Temple,7,0,UCF,50,50
10193,2016,Temple,8,19,South Florida,50,50
10194,2016,Temple,9,0,Cincinnati,50,50
10195,2016,Temple,10,0,Connecticut,50,50
10196,2016,Temple,11,0,na ,50,50
10197,2016,Temple,12,0,Tulane,36,50
10198,2016,Temple,13,-14,East Carolina,32,36
10199,2016,Temple,14,12,Navy,23,32
10200,2016,Temple,15,-27,Wake Forest,39,23
10201,2016,Tennessee,1,-41,Appalachian State,17,9
10202,2016,Tennessee,2,-33,Virginia Tech,15,17
10203,2016,Tennessee,3,-35,Ohio,14,15
10204,2016,Tennessee,4,-5,Florida,11,14
10205,2016,Tennessee,5,-39,Georgia ,9,11
10206,2016,Tennessee,6,1,Texas A&M,9,9
10207,2016,Tennessee,7,8,Alabama,18,9
10208,2016,Tennessee,8,-32,na ,18,18
10209,2016,Tennessee,9,-32,South Carolina,30,18
10210,2016,Tennessee,10,-20,Tennessee Tech,31,30
10211,2016,Tennessee,11,-19,Kentucky,29,31
10212,2016,Tennessee,12,-21,Missouri,24,29
10213,2016,Tennessee,13,-26,Vanderbilt,33,24
10214,2016,Tennessee,15,9,Nebraska,22,33
10215,2016,Texas,1,26,Notre Dame,11,36
10216,2016,Texas,2,-39,UTEP,11,11
10217,2016,Texas,3,-39,California,21,11
10218,2016,Texas,4,-29,na ,22,21
10219,2016,Texas,5,-28,Oklahoma State,42,22
10220,2016,Texas,6,-8,Oklahoma,50,42
10221,2016,Texas,7,0,Iowa State,50,50
10222,2016,Texas,8,0,Kansas State,50,50
10223,2016,Texas,9,42,Baylor,50,50
10224,2016,Texas,10,0,Texas Tech,50,50
10225,2016,Texas,11,39,West Virginia,50,50
10226,2016,Texas,12,0,Kansas  ,50,50
10227,2016,Texas,13,0,TCU,50,50
10228,2016,Texas A&M,1,11,UCLA,20,27
10229,2016,Texas A&M,2,-30,Prairie View A&M,17,20
10230,2016,Texas A&M,3,-18,Auburn,10,17
10231,2016,Texas A&M,4,-40,Arkansas  ,9,10
10232,2016,Texas A&M,5,-41,South Carolina,8,9
10233,2016,Texas A&M,6,-1,Tennessee,6,8
10234,2016,Texas A&M,7,-44,na ,6,6
10235,2016,Texas A&M,8,5,Alabama,9,6
10236,2016,Texas A&M,9,-41,New Mexico State,7,9
10237,2016,Texas A&M,10,-43,Mississippi State,10,7
10238,2016,Texas A&M,11,-40,Mississippi,23,10
10239,2016,Texas A&M,12,-27,UTSA,22,23
10240,2016,Texas A&M,13,-3,LSU,30,22
10241,2016,Texas A&M,15,-8,Kansas State,50,30
10242,2016,Texas State,1,0,Ohio,50,50
10243,2016,Texas State,2,0,na ,50,50
10244,2016,Texas State,3,26,Arkansas,50,50
10245,2016,Texas State,4,44,Houston,50,50
10246,2016,Texas State,5,0,Incarnate Word,50,50
10247,2016,Texas State,6,0,Georgia State,50,50
10248,2016,Texas State,7,0,Louisiana-Monroe,50,50
10249,2016,Texas State,8,0,Louisiana-Lafayette,50,50
10250,2016,Texas State,9,0,na ,50,50
10251,2016,Texas State,10,0,Appalachian State,50,50
10252,2016,Texas State,11,0,Idaho,50,50
10253,2016,Texas State,12,0,New Mexico State,50,50
10254,2016,Texas State,13,16,Troy,50,50
10255,2016,Texas State,14,0,Arkansas State,50,50
10256,2016,Texas Tech,1,0,Stephen F. Austin,50,50
10257,2016,Texas Tech,2,0,Arizona State,50,50
10258,2016,Texas Tech,3,0,Louisiana Tech,50,50
10259,2016,Texas Tech,4,0,na ,50,50
10260,2016,Texas Tech,5,0,Kansas,50,50
10261,2016,Texas Tech,6,0,Kansas State,50,50
10262,2016,Texas Tech,7,30,West Virginia,50,50
10263,2016,Texas Tech,8,34,Oklahoma,50,50
10264,2016,Texas Tech,9,0,TCU,50,50
10265,2016,Texas Tech,10,0,Texas,50,50
10266,2016,Texas Tech,11,33,Oklahoma State,50,50
10267,2016,Texas Tech,12,0,Iowa State,50,50
10268,2016,Texas Tech,13,0,Baylor,50,50
10269,2016,Toledo,1,-8,Arkansas State,50,42
10270,2016,Toledo,2,0,Maine,50,50
10271,2016,Toledo,3,0,Fresno State,39,50
10272,2016,Toledo,4,-11,na ,41,39
10273,2016,Toledo,5,-9,BYU,50,41
10274,2016,Toledo,6,0,Eastern Michigan,50,50
10275,2016,Toledo,7,0,Bowling Green,50,50
10276,2016,Toledo,8,0,Central Michigan,50,50
10277,2016,Toledo,9,0,Ohio,50,50
10278,2016,Toledo,10,0,Akron,50,50
10279,2016,Toledo,11,0,Northern Illinois,50,50
10280,2016,Toledo,12,0,Ball State,50,50
10281,2016,Toledo,13,36,Western Michigan,50,50
10282,2016,Toledo,15,0,Appalachian State,50,50
10283,2016,Troy,1,0,Austin Peay,50,50
10284,2016,Troy,2,48,Clemson,50,50
10285,2016,Troy,3,0,Southern Miss,50,50
10286,2016,Troy,4,0,New Mexico State,50,50
10287,2016,Troy,5,0,Idaho,50,50
10288,2016,Troy,6,0,na ,50,50
10289,2016,Troy,7,0,Georgia State,40,50
10290,2016,Troy,8,-10,South Alabama,30,40
10291,2016,Troy,9,-20,na ,29,30
10292,2016,Troy,10,-21,Massachusetts,29,29
10293,2016,Troy,11,-21,Appalachian State,25,29
10294,2016,Troy,12,-25,Arkansas State,34,25
10295,2016,Troy,13,-16,Texas State,34,34
10296,2016,Troy,14,-16,Georgia Southern,50,34
10297,2016,Troy,15,0,Ohio,50,50
10298,2016,Tulane,1,0,Wake Forest,50,50
10299,2016,Tulane,2,0,Southern,50,50
10300,2016,Tulane,3,0,Navy,50,50
10301,2016,Tulane,4,0,Louisiana-Lafayette,50,50
10302,2016,Tulane,5,0,Massachusetts,50,50
10303,2016,Tulane,6,0,na ,50,50
10304,2016,Tulane,7,0,Memphis,50,50
10305,2016,Tulane,8,0,Tulsa,50,50
10306,2016,Tulane,9,16,SMU,50,50
10307,2016,Tulane,10,0,UCF,50,50
10308,2016,Tulane,11,20,Houston,50,50
10309,2016,Tulane,12,0,Temple,50,50
10310,2016,Tulane,13,0,Connecticut,50,50
10311,2016,Tulsa,1,0,San Jose State,50,50
10312,2016,Tulsa,2,46,Ohio State,50,50
10313,2016,Tulsa,3,0,North Carolina A&T,50,50
10314,2016,Tulsa,4,0,Fresno State,50,50
10315,2016,Tulsa,5,0,na ,50,50
10316,2016,Tulsa,6,0,SMU,50,50
10317,2016,Tulsa,7,37,Houston,50,50
10318,2016,Tulsa,8,0,Tulane,50,50
10319,2016,Tulsa,9,0,Memphis,34,50
10320,2016,Tulsa,10,-16,East Carolina,33,34
10321,2016,Tulsa,11,-2,Navy,50,33
10322,2016,Tulsa,12,0,UCF,50,50
10323,2016,Tulsa,13,0,Cincinnati,37,50
10324,2016,Tulsa,15,0,Central Michigan,35,50
10325,2016,UCF,1,0,South Carolina State,50,50
10326,2016,UCF,2,0,Michigan  ,50,50
10327,2016,UCF,3,0,Maryland,50,50
10328,2016,UCF,4,0,FIU,50,50
10329,2016,UCF,5,0,East Carolina,50,50
10330,2016,UCF,6,0,na ,50,50
10331,2016,UCF,7,0,Temple,50,50
10332,2016,UCF,8,0,Connecticut,50,50
10333,2016,UCF,9,23,Houston,50,50
10334,2016,UCF,10,0,Tulane,50,50
10335,2016,UCF,11,0,Cincinnati,50,50
10336,2016,UCF,12,0,Tulsa,50,50
10337,2016,UCF,13,19,South Florida,50,50
10338,2016,UCF,15,0,Arkansas State,50,50
10339,2016,UCLA,1,-11,Texas A&M,27,16
10340,2016,UCLA,2,-23,UNLV,29,27
10341,2016,UCLA,3,-21,BYU,28,29
10342,2016,UCLA,4,21,Stanford,34,28
10343,2016,UCLA,5,-16,Arizona,27,34
10344,2016,UCLA,6,-12,Arizona State,50,27
10345,2016,UCLA,7,13,Washington State,50,50
10346,2016,UCLA,8,0,Utah,50,50
10347,2016,UCLA,9,0,na ,50,50
10348,2016,UCLA,10,29,Colorado,50,50
10349,2016,UCLA,11,0,Oregon State,50,50
10350,2016,UCLA,12,35,USC,50,50
10351,2016,UCLA,13,0,California,50,50
10352,2016,UNLV,1,0,Jackson State,50,50
10353,2016,UNLV,2,23,UCLA,50,50
10354,2016,UNLV,3,14,Central Michigan,50,50
10355,2016,UNLV,4,0,Idaho,50,50
10356,2016,UNLV,5,0,Fresno State,50,50
10357,2016,UNLV,6,14,San Diego State,50,50
10358,2016,UNLV,7,0,Hawaii,50,50
10359,2016,UNLV,8,0,Colorado State,50,50
10360,2016,UNLV,9,0,San Jose State,50,50
10361,2016,UNLV,10,0,na ,50,50
10362,2016,UNLV,11,14,Wyoming,50,50
10363,2016,UNLV,12,28,Boise State,50,50
10364,2016,UNLV,13,0,Nevada,50,50
10365,2016,Utah  ,1,0,Southern Utah,50,50
10366,2016,Utah,2,-6,BYU,27,29
10367,2016,Utah,3,-23,San Jose State,24,27
10368,2016,Utah,4,-26,USC,18,24
10369,2016,Utah  ,5,0,California,50,50
10370,2016,Utah,6,-26,Arizona,21,24
10371,2016,Utah,7,-29,Oregon State,19,21
10372,2016,Utah  ,8,0,UCLA,50,50
10373,2016,Utah,9,13,Washington,16,17
10374,2016,Utah,10,-34,na ,13,16
10375,2016,Utah  ,11,0,Arizona State,50,50
10376,2016,Utah,12,-39,Oregon,21,11
10377,2016,Utah,13,12,Colorado,28,21
10378,2016,Utah,15,-23,Indiana,23,27
10379,2016,Utah State,1,0,Weber State,50,50
10380,2016,Utah State,2,0,USC,50,50
10381,2016,Utah State,3,0,Arkansas State,50,50
10382,2016,Utah State,4,0,Air Force,50,50
10383,2016,Utah State,5,26,Boise State,50,50
10384,2016,Utah State,6,0,Colorado State,50,50
10385,2016,Utah State,7,0,na ,50,50
10386,2016,Utah State,8,0,Fresno State,50,50
10387,2016,Utah State,9,17,San Diego State,50,50
10388,2016,Utah State,10,17,Wyoming,50,50
10389,2016,Utah State,11,0,New Mexico,50,50
10390,2016,Utah State,12,0,Nevada,50,50
10391,2016,Utah State,13,0,BYU,50,50
10392,2016,UTEP,1,0,New Mexico State,50,50
10393,2016,UTEP,2,39,Texas,50,50
10394,2016,UTEP,3,0,Army,50,50
10395,2016,UTEP,4,0,Southern Miss,50,50
10396,2016,UTEP,5,0,La.Tech,50,50
10397,2016,UTEP,6,0,FIU,50,50
10398,2016,UTEP,7,0,na ,50,50
10399,2016,UTEP,8,0,UTSA,50,50
10400,2016,UTEP,9,0,Old Dominion,50,50
10401,2016,UTEP,10,0,Houston Baptist,50,50
10402,2016,UTEP,11,0,Florida Atlantic,50,50
10403,2016,UTEP,12,0,Rice,50,50
10404,2016,UTEP,13,0,North Texas,50,50
10405,2016,UTSA,1,0,Alabama State,50,50
10406,2016,UTSA,2,0,Colorado State,50,50
10407,2016,UTSA,3,12,Arizona State,50,50
10408,2016,UTSA,4,0,Old Dominion,50,50
10409,2016,UTSA,5,0,na ,50,50
10410,2016,UTSA,6,0,Southern Miss,50,50
10411,2016,UTSA,7,0,Rice,50,50
10412,2016,UTSA,8,0,UTEP,50,50
10413,2016,UTSA,9,0,North Texas,50,50
10414,2016,UTSA,10,0,Middle Tennessee,50,50
10415,2016,UTSA,11,0,Louisiana Tech,50,50
10416,2016,UTSA,12,27,Texas A&M,50,50
10417,2016,UTSA,13,0,Charlotte,50,50
10418,2016,UTSA,15,0,New Mexico,50,50
10419,2016,Vanderbilt,1,0,South Carolina,50,50
10420,2016,Vanderbilt,2,0,Middle Tennessee,50,50
10421,2016,Vanderbilt,3,0,Georgia Tech,50,50
10422,2016,Vanderbilt,4,0,Western Kentucky,50,50
10423,2016,Vanderbilt,5,27,Florida,50,50
10424,2016,Vanderbilt,6,0,Kentucky,50,50
10425,2016,Vanderbilt,7,24,Georgia,50,50
10426,2016,Vanderbilt,8,0,Tennessee State,50,50
10427,2016,Vanderbilt,9,0,na ,50,50
10428,2016,Vanderbilt,10,39,Auburn,50,50
10429,2016,Vanderbilt,11,0,Missouri,50,50
10430,2016,Vanderbilt,12,13,Mississippi,50,50
10431,2016,Vanderbilt,13,26,Tennessee,50,50
10432,2016,Vanderbilt,15,0,NC State,50,50
10433,2016,Virginia  ,1,0,Richmond,50,50
10434,2016,Virginia,2,26,Oregon,50,50
10435,2016,Virginia,3,0,Connecticut,50,50
10436,2016,Virginia  ,4,13,Central Michigan,50,50
10437,2016,Virginia  ,5,0,Duke,50,50
10438,2016,Virginia,6,0,na ,50,50
10439,2016,Virginia,7,0,Pittsburgh,50,50
10440,2016,Virginia,8,28,North Carolina,50,50
10441,2016,Virginia,9,45,Louisville,50,50
10442,2016,Virginia,10,0,Wake Forest,50,50
10443,2016,Virginia,11,0,Miami,50,50
10444,2016,Virginia,12,0,Georgia Tech,50,50
10445,2016,Virginia,13,23,Virginia Tech,50,50
10446,2016,Virginia Tech,1,0,Liberty,50,50
10447,2016,Virginia Tech,2,33,Tennessee,50,50
10448,2016,Virginia Tech,3,0,Boston College,43,50
10449,2016,Virginia Tech,4,-7,East Carolina,30,43
10450,2016,Virginia Tech,5,-20,na ,25,30
10451,2016,Virginia Tech,6,8,North Carolina,17,25
10452,2016,Virginia Tech,7,-33,Syracuse,30,17
10453,2016,Virginia Tech,8,3,Miami,25,30
10454,2016,Virginia Tech,9,-7,Pittsburgh,23,25
10455,2016,Virginia Tech,10,-27,Duke,18,23
10456,2016,Virginia Tech,11,-32,Georgia Tech,28,18
10457,2016,Virginia Tech,12,-22,Notre Dame,27,28
10458,2016,Virginia Tech,13,-23,Virginia,19,27
10459,2016,Virginia Tech,14,16,Clemson,18,19
10460,2016,Virginia Tech,15,-32,Arkansas,16,18
10461,2016,Western Kentucky,1,-10,Rice,50,40
10462,2016,Western Kentucky,2,49,Alabama,50,50
10463,2016,Western Kentucky,3,0,"Miami, OH",50,50
10464,2016,Western Kentucky,4,0,Vanderbilt,50,50
10465,2016,Western Kentucky,5,0,Houston Baptist,50,50
10466,2016,Western Kentucky,6,0,Louisiana Tech,50,50
10467,2016,Western Kentucky,7,0,Middle Tennessee,50,50
10468,2016,Western Kentucky,8,0,Old Dominion,50,50
10469,2016,Western Kentucky,9,0,Florida Atlantic,50,50
10470,2016,Western Kentucky,10,0,FIU,50,50
10471,2016,Western Kentucky,11,0,North Texas,32,50
10472,2016,Western Kentucky,12,-18,na ,50,32
10473,2016,Western Kentucky,13,0,Marshall,50,50
10474,2016,Western Kentucky,14,0,Louisiana Tech,35,50
10475,2016,Western Kentucky,15,-15,Memphis,29,35
10476,2016,Western Michigan,1,11,Northwestern,50,50
10477,2016,Western Michigan,2,0,North Carolina Central,50,50
10478,2016,Western Michigan,3,0,Illinois,40,50
10479,2016,Western Michigan,4,-10,Georgia Southern,37,40
10480,2016,Western Michigan,5,-13,Central Michigan,26,37
10481,2016,Western Michigan,6,-24,Northern Illinois,24,26
10482,2016,Western Michigan,7,-26,Akron,20,24
10483,2016,Western Michigan,8,-30,Eastern Michigan,20,20
10484,2016,Western Michigan,9,-30,na ,17,20
10485,2016,Western Michigan,10,-33,Ball State,14,17
10486,2016,Western Michigan,11,-36,Kent State,14,14
10487,2016,Western Michigan,12,-36,Buffalo,14,14
10488,2016,Western Michigan,13,-36,Toledo,13,14
10489,2016,Western Michigan,14,-37,Ohio,12,13
10490,2016,Western Michigan,15,4,Wisconsin,15,12
10491,2016,Wake Forest,1,0,Tulane,50,50
10492,2016,Wake Forest,2,0,Duke,50,50
10493,2016,Wake Forest,3,0,Delaware,50,50
10494,2016,Wake Forest,4,0,Indiana,38,50
10495,2016,Wake Forest,5,-12,NC State,50,38
10496,2016,Wake Forest,6,0,Syracuse,41,50
10497,2016,Wake Forest,7,27,Florida State,50,41
10498,2016,Wake Forest,8,0,na ,50,50
10499,2016,Wake Forest,9,0,Army,50,50
10500,2016,Wake Forest,10,0,Virginia,50,50
10501,2016,Wake Forest,11,45,Louisville,50,50
10502,2016,Wake Forest,12,45,Clemson,50,50
10503,2016,Wake Forest,13,0,Boston College,50,50
10504,2016,Wake Forest,15,27,Temple,50,50
10505,2016,Washington,1,-36,Rutgers,8,14
10506,2016,Washington,2,-42,Idaho,8,8
10507,2016,Washington,3,-42,Portland State,9,8
10508,2016,Washington,4,-41,Arizona,10,9
10509,2016,Washington,5,3,Stanford,5,10
10510,2016,Washington,6,-45,Oregon,5,5
10511,2016,Washington,7,-45,na ,5,5
10512,2016,Washington,8,-45,Oregon State,4,5
10513,2016,Washington,9,-13,Utah,4,4
10514,2016,Washington,10,-46,California,4,4
10515,2016,Washington,11,-22,USC,7,4
10516,2016,Washington,12,-43,Arizona State,6,7
10517,2016,Washington,13,-17,Washington State,4,6
10518,2016,Washington,14,-5,Colorado,4,4
10519,2016,Washington,15,3,Alabama,4,4
10520,2016,Washington,15,3,Alabama,4,4
10521,2016,Washington State,1,-21,Eastern Washington,50,29
10522,2016,Washington State,2,22,Boise State,50,50
10523,2016,Washington State,3,0,Idaho,50,50
10524,2016,Washington State,4,0,na ,50,50
10525,2016,Washington State,5,0,Oregon,50,50
10526,2016,Washington State,6,35,Stanford,37,50
10527,2016,Washington State,7,-13,UCLA,29,37
10528,2016,Washington State,8,-5,Arizona State,26,29
10529,2016,Washington State,9,-24,Oregon State,25,26
10530,2016,Washington State,10,-25,Arizona,23,25
10531,2016,Washington State,11,-27,California,20,23
