Year,Team,Week,PrevRank,RankDiff,Conference,H/A/N,Fav/Und,OppTeam,Opp Conf,ScoreDiff,WinLose,OT?,TODiff,YPPDiff,PenYdDiff,TOPDiff,GameStatus,WinPer,TimeRem,Rank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Navy,12,19,-31,AAC,A,F,Tulsa,AAC,23,Win,N,-1,13.32,-23,292,Completed,90.000,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Navy,13,16,-5,AAC,A,F,Houston,AAC,-21,Lose,N,1,-1.16,-14,-448,Completed,81.818,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Navy,14,22,-28,AAC,N,P,na ,na,0,DNP,N,na,na,na,na,DNP,81.818,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Navy,15,21,-29,AAC,N,F,Army,Independent,4,Win,N,-3,2.51,-3,-326,Completed,83.333,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Navy,Bowl,21,-29,AAC,N,F,Pittsburgh,ACC,16,Win,N,-2,1.63,10,1450,Completed,84.615,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nebraska,1,34,-5,Big 10,H,F,BYU,Independent,-5,Lose,N,1,-1.39209,60,346,Completed,0.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nebraska,2,50,0,Big 10,H,F,South Alabama,Sun Belt,39,Win,N,-2,3.16,13,428,Completed,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nebraska,3,50,9,Big 10,A,U,"Miami, FL",ACC,-3,Lose,N,2,-3.02,-16,130,Completed,33.333,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nebraska,4,50,0,Big 10,H,F,Southern Miss,CUSA,8,Win,N,1,3.46,18,482,Completed,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nebraska,5,50,0,Big 10,A,F,Illinois,Big 10,-1,Lose,N,2,-1.09,7,-136,Completed,40.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nebraska,6,50,0,Big 10,H,U,Wisconsin,Big 10,-2,Lose,N,1,-1.44,44,-232,Completed,33.333,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nebraska,7,50,0,Big 10,A,U,Minnesota,Big 10,23,Win,N,-3,4.49,-30,206,Completed,42.857,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nebraska,8,50,14,Big 10,H,F,Northwestern,Big 10,-2,Lose,N,1,-1.98,6,1076,Completed,37.500,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nebraska,9,50,0,Big 10,A,F,Purdue,Big 10,-10,Lose,N,5,-0.08,-18,-50,Completed,33.333,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nebraska,10,50,44,Big 10,H,U,Michigan State,Big 10,1,Win,N,1,2.97,-21,-290,Completed,40.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nebraska,11,50,0,Big 10,A,F,Rutgers,Big 10,17,Win,N,1,5.08,-8,2,Completed,45.455,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nebraska,12,50,0,Big 10,N,P,na ,na,0,DNP,N,na,na,na,na,DNP,45.455,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nebraska,13,50,47,Big 10,H,U,Iowa,Big 10,-8,Lose,N,3,-0.84,41,732,Completed,41.667,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nebraska,Bowl,50,12,Big 10,N,U,UCLA,PAC 12,8,Win,N,-1,2.39,-18,990,Completed,46.154,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nevada,1,50,0,MWC,H,F,California-Davis,FCS,14,Win,N,,,,,Completed,100.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nevada,2,50,28,MWC,H,U,Arizona,PAC 12,-24,Lose,N,0,-3.61,75,276,Completed,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nevada,3,50,33,MWC,A,U,Texas A&M,SEC,-17,Lose,N,-1,-3.54,-6,502,Completed,33.333,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nevada,4,50,0,MWC,A,U,Buffalo,MAC,3,Win,N,-3,-1.72,5,-364,Completed,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nevada,5,50,0,MWC,H,F,UNLV,MWC,-6,Lose,N,0,-2.71,-23,-302,Completed,40.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nevada,6,50,0,MWC,H,F,New Mexico,MWC,18,Win,N,0,4.26,-55,178,Completed,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nevada,7,50,0,MWC,A,F,Wyoming,MWC,-7,Lose,N,0,-4.95,-30,-570,Completed,42.857,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nevada,8,50,0,MWC,H,F,Hawaii,MWC,10,Win,N,-3,0.49,-44,772,Completed,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nevada,9,50,0,MWC,N,P,na ,na,0,DNP,N,na,na,na,na,DNP,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nevada,10,50,0,MWC,A,F,Fresno State,MWC,14,Win,N,-3,7.74,20,756,Completed,55.556,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nevada,11,50,0,MWC,H,F,San Jose State,MWC,3,Win,Y,0,2.64,35,110,Completed,60.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nevada,12,50,0,MWC,A,U,Utah State,MWC,-4,Lose,N,-1,0.38,2,78,Completed,54.545,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nevada,13,50,0,MWC,A,U,San Diego State,MWC,-17,Lose,N,3,-2.46,5,-408,Completed,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Nevada,Bowl,50,0,MWC,N,F,Colorado State,MWC,5,Win,N,-1,-0.64,-45,-300,Completed,53.846,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico,1,50,0,MWC,H,F,Mississippi Valley State,FCS,66,Win,N,,,,,Completed,100.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico,2,50,0,MWC,H,F,Tulsa,AAC,-19,Lose,N,1,-4.96,98,-112,Completed,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico,3,50,18,MWC,A,U,Arizona State,PAC 12,-24,Lose,N,0,-4.69,10,762,Completed,33.333,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico,4,50,0,MWC,A,F,Wyoming,MWC,10,Win,N,-2,7.71,-29,-18,Completed,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico,5,50,0,MWC,H,F,New Mexico State,Sun Belt,9,Win,N,-1,-3.56,-12,500,Completed,60.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico,6,50,0,MWC,A,U,Nevada,MWC,-18,Lose,N,0,-4.26,55,-178,Completed,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico,7,50,0,MWC,H,F,Hawaii,MWC,1,Win,N,0,1.97,-30,38,Completed,57.143,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico,8,50,0,MWC,A,U,San Jose State,MWC,-10,Lose,N,2,-2.61,-16,-838,Completed,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico,9,50,0,MWC,N,P,na ,na,0,DNP,N,na,na,na,na,DNP,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico,10,50,0,MWC,H,U,Utah State,MWC,1,Win,N,-1,3.93,59,148,Completed,55.556,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico,11,50,21,MWC,A,U,Boise State,MWC,7,Win,N,-2,11.2,93,-378,Completed,60.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico,12,50,0,MWC,H,U,Colorado State,MWC,-7,Lose,N,3,-6.05,-14,68,Completed,54.545,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico,13,50,19,MWC,H,U,Air Force,MWC,12,Win,N,-2,7.8,11,806,Completed,58.333,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico,Bowl,50,0,MWC,N,U,Arizona,PAC 12,-8,Lose,N,1,-8.13,65,1304,Completed,53.846,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico State,1,50,14,Sun Belt,A,U,Florida,SEC,-48,Lose,N,0,-3.7493,-1,-952,Completed,0.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico State,2,50,0,Sun Belt,H,F,Georgia State,Sun Belt,-2,Lose,N,-2,-1.87,-30,-416,Completed,0.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico State,3,50,0,Sun Belt,H,U,UTEP,CUSA,-3,Lose,N,-1,0.56,57,-676,Completed,0.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico State,4,50,0,Sun Belt,N,P,na ,na,0,DNP,N,na,na,na,na,DNP,0.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico State,5,50,0,Sun Belt,A,U,New Mexico,MWC,-9,Lose,N,1,3.56,12,-500,Completed,0.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico State,6,50,36,Sun Belt,A,U,Mississippi,SEC,-49,Lose,N,-1,-8.2,12,812,Completed,0.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico State,7,50,0,Sun Belt,A,U,Georgia Southern,Sun Belt,-30,Lose,N,0,-4.78,-46,-528,Completed,0.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico State,8,50,0,Sun Belt,H,U,Troy,Sun Belt,-45,Lose,N,2,-2.68,55,452,Completed,0.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico State,9,50,0,Sun Belt,H,U,Idaho,Sun Belt,7,Win,Y,0,1.97,17,-748,Completed,12.500,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico State,10,50,0,Sun Belt,A,U,Texas State,Sun Belt,10,Win,N,-3,0.1872,7,298,Completed,22.222,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico State,11,50,0,Sun Belt,N,P,na ,na,0,DNP,N,na,na,na,na,DNP,22.222,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico State,12,50,0,Sun Belt,A,U,La.-Lafayette,Sun Belt,3,Win,N,-1,-0.21,-49,-178,Completed,30.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico State,13,50,12,Sun Belt,H,U,Arkansas State,Sun Belt,-24,Lose,N,3,-1.95,-37,-634,Completed,27.273,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,New Mexico State,14,50,0,Sun Belt,A,F,La.-Monroe,Sun Belt,-7,Lose,N,1,-4.68,80,274,Completed,25.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina,1,50,0,ACC,N,U,South Carolina,SEC,-4,Lose,N,3,1.69,-30,-676,Completed,0.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina,2,50,0,ACC,H,F,North Carolina A&T,FCS,39,Win,N,,,,,Completed,50.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina,3,50,0,ACC,H,F,Illinois,Big 10,34,Win,N,0,3.54,-24,-694,Completed,66.667,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina,4,50,0,ACC,H,F,Delaware,FCS,27,Win,N,,,,,Completed,75.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina,5,50,0,ACC,A,U,Georgia Tech,ACC,7,Win,N,-2,1.79,3,-1050,Completed,80.000,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina,6,50,0,ACC,N,P,na ,na,0,DNP,N,na,na,na,na,DNP,80.000,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina,7,38,-12,ACC,H,F,Wake Forest,ACC,36,Win,N,1,8.29,20,-848,Completed,83.333,0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina,8,29,-21,ACC,H,F,Virginia,ACC,13,Win,N,-3,3.57,73,-474,Completed,85.714,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina,9,27,4,ACC,A,F,Pittsburgh,ACC,7,Win,Y,0,6.49,-40,-630,Completed,87.500,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina,10,21,-9,ACC,H,F,Duke,ACC,35,Win,N,-3,7.08,-33,46,Completed,88.889,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina,11,17,-33,ACC,H,F,"Miami, FL",ACC,38,Win,N,-3,2.92,-47,-88,Completed,90.000,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina,12,12,-38,ACC,A,F,Virginia Tech,ACC,3,Win,Y,0,2.97,6,-412,Completed,90.909,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina,13,11,-39,ACC,A,F,N.C. State,ACC,11,Win,N,2,-0.01,-42,-720,Completed,91.667,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina,14,8,7,ACC,N,U,Clemson,ACC,-8,Lose,N,1,-1.18,-36,-1072,Completed,84.615,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Carolina,Bowl,10,-8,ACC,N,F,Baylor,Big 12,-11,Lose,N,1,0.59,-79,-852,Completed,78.571,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,North Texas,1,50,0,CUSA,N,P,na ,na,0,DNP,N,na,na,na,na,DNP,na,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
